tick_id,day,tick,avatar_region,active_route,editor_panel,import_export_panel,branch_compare_panel,simultaneous_task_panel,agent_dialogue_panel,recovery_panel,local_storage_key,replay_key,boundary_note
390,27,0,repair_hall,central_repair_ring,ssrm_v31_route_state_central_repair_ring: v38 valid=True,export ready,inner repair yard vs outer bell path: branch_a_direct,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_central_repair_ring,v31-555082,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
391,27,1,riverbend,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward: v34 valid=True,import accepted,river ford vs orchard ridge detour: branch_b_detour,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_riverbend_roofward,v31-584177,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
392,27,2,roofward,roofward_archive,ssrm_v31_route_state_roofward_archive: v43 valid=True,export ready,glass stair vs cool archive lane: branch_b_detour,lead caravan task: active,none,recovery 0.94,ssrm_v31_route_state_roofward_archive,v31-510770,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
393,27,3,archive_quarter,archive_signal,ssrm_v31_route_state_archive_signal: v33 valid=True,export ready,paper lane vs stone kiosk path: branch_b_detour,lead caravan task: idle,Nia: I remember you chose stone kiosk path for archive_quarter->signal_ridge. The Index Guild record shows recovery 0.94.,recovery 0.94,ssrm_v31_route_state_archive_signal,v31-474101,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
394,27,4,signal_ridge,signal_orchard,ssrm_v31_route_state_signal_orchard: v41 valid=True,export ready,dusk road vs river lantern loop: branch_b_detour,lead caravan task: active,none,recovery 0.94,ssrm_v31_route_state_signal_orchard,v31-503060,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
395,27,5,orchard_fen,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend: v39 valid=True,export ready,fen track vs market plank route: branch_b_detour,lead caravan task: active,none,recovery 0.94,ssrm_v31_route_state_orchard_riverbend,v31-543578,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
396,27,6,central_exchange,central_repair_ring,ssrm_v31_route_state_central_repair_ring: v39 valid=True,export ready,inner repair yard vs outer bell path: branch_a_direct,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_central_repair_ring,v31-570244,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
397,27,7,repair_hall,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward: v34 valid=True,export ready,river ford vs orchard ridge detour: branch_b_detour,lead caravan task: idle,none,recovery 0.93,ssrm_v31_route_state_riverbend_roofward,v31-599160,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
398,27,8,riverbend,roofward_archive,ssrm_v31_route_state_roofward_archive: v44 valid=True,export ready,glass stair vs cool archive lane: branch_b_detour,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_roofward_archive,v31-525885,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
399,27,9,roofward,archive_signal,ssrm_v31_route_state_archive_signal: v34 valid=True,import accepted,paper lane vs stone kiosk path: branch_b_detour,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_archive_signal,v31-474837,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
400,27,10,archive_quarter,signal_orchard,ssrm_v31_route_state_signal_orchard: v41 valid=True,export ready,dusk road vs river lantern loop: branch_b_detour,lead caravan task: active,none,recovery 0.94,ssrm_v31_route_state_signal_orchard,v31-502175,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
401,27,11,signal_ridge,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend: v39 valid=True,export ready,fen track vs market plank route: branch_b_detour,lead caravan task: idle,Ivo: I remember you chose market plank route for orchard_fen->riverbend. The Seed Guild record shows recovery 0.94.,recovery 0.94,ssrm_v31_route_state_orchard_riverbend,v31-542565,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
402,27,12,orchard_fen,central_repair_ring,ssrm_v31_route_state_central_repair_ring: v40 valid=True,export ready,inner repair yard vs outer bell path: branch_a_direct,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_central_repair_ring,v31-568366,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
403,27,13,central_exchange,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward: v34 valid=True,export ready,river ford vs orchard ridge detour: branch_b_detour,lead caravan task: active,none,recovery 0.94,ssrm_v31_route_state_riverbend_roofward,v31-583808,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
404,27,14,repair_hall,roofward_archive,ssrm_v31_route_state_roofward_archive: v45 valid=True,import accepted,glass stair vs cool archive lane: branch_b_detour,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_roofward_archive,v31-510603,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
405,28,0,riverbend,archive_signal,ssrm_v31_route_state_archive_signal: v35 valid=True,export ready,paper lane vs stone kiosk path: branch_b_detour,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_archive_signal,v31-473927,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
406,28,1,roofward,signal_orchard,ssrm_v31_route_state_signal_orchard: v42 valid=True,import accepted,dusk road vs river lantern loop: branch_b_detour,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_signal_orchard,v31-502913,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
407,28,2,archive_quarter,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend: v39 valid=True,export ready,fen track vs market plank route: branch_b_detour,lead caravan task: active,none,recovery 0.94,ssrm_v31_route_state_orchard_riverbend,v31-543206,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
408,28,3,signal_ridge,central_repair_ring,ssrm_v31_route_state_central_repair_ring: v40 valid=True,export ready,inner repair yard vs outer bell path: branch_a_direct,lead caravan task: idle,Juno: I remember you chose inner repair yard for central_exchange->repair_hall. The Repair Circle record shows recovery 0.94.,recovery 0.94,ssrm_v31_route_state_central_repair_ring,v31-554332,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
409,28,4,orchard_fen,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward: v35 valid=True,export ready,river ford vs orchard ridge detour: branch_b_detour,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_riverbend_roofward,v31-599179,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
410,28,5,central_exchange,roofward_archive,ssrm_v31_route_state_roofward_archive: v45 valid=True,export ready,glass stair vs cool archive lane: branch_b_detour,lead caravan task: active,none,recovery 0.94,ssrm_v31_route_state_roofward_archive,v31-510476,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
411,28,6,repair_hall,archive_signal,ssrm_v31_route_state_archive_signal: v35 valid=True,export ready,paper lane vs stone kiosk path: branch_b_detour,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_archive_signal,v31-487850,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
412,28,7,riverbend,signal_orchard,ssrm_v31_route_state_signal_orchard: v42 valid=True,export ready,dusk road vs river lantern loop: branch_b_detour,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_signal_orchard,v31-516781,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
413,28,8,roofward,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend: v41 valid=True,import accepted,fen track vs market plank route: branch_b_detour,lead caravan task: active,none,recovery 0.94,ssrm_v31_route_state_orchard_riverbend,v31-542466,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
414,28,9,archive_quarter,central_repair_ring,ssrm_v31_route_state_central_repair_ring: v41 valid=True,import accepted,inner repair yard vs outer bell path: branch_a_direct,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_central_repair_ring,v31-554313,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
415,28,10,signal_ridge,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward: v35 valid=True,export ready,river ford vs orchard ridge detour: branch_b_detour,lead caravan task: active,none,recovery 0.94,ssrm_v31_route_state_riverbend_roofward,v31-584303,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
416,28,11,orchard_fen,roofward_archive,ssrm_v31_route_state_roofward_archive: v45 valid=True,export ready,glass stair vs cool archive lane: branch_b_detour,lead caravan task: idle,Fay: I remember you chose cool archive lane for roofward->archive_quarter. The Glassgarden Guild record shows recovery 0.93.,recovery 0.93,ssrm_v31_route_state_roofward_archive,v31-524944,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
417,28,12,central_exchange,archive_signal,ssrm_v31_route_state_archive_signal: v36 valid=True,export ready,paper lane vs stone kiosk path: branch_b_detour,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_archive_signal,v31-488463,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
418,28,13,repair_hall,signal_orchard,ssrm_v31_route_state_signal_orchard: v42 valid=True,export ready,dusk road vs river lantern loop: branch_b_detour,lead caravan task: active,none,recovery 0.94,ssrm_v31_route_state_signal_orchard,v31-503295,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
419,28,14,riverbend,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend: v42 valid=True,import accepted,fen track vs market plank route: branch_b_detour,lead caravan task: active,none,recovery 0.94,ssrm_v31_route_state_orchard_riverbend,v31-543341,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
420,29,0,roofward,central_repair_ring,ssrm_v31_route_state_central_repair_ring: v43 valid=True,import accepted,inner repair yard vs outer bell path: branch_b_detour,split cargo: active,none,recovery 0.94,ssrm_v31_route_state_central_repair_ring,v31-526395,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
421,29,1,archive_quarter,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward: v36 valid=True,import accepted,river ford vs orchard ridge detour: branch_b_detour,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_riverbend_roofward,v31-584285,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
422,29,2,signal_ridge,roofward_archive,ssrm_v31_route_state_roofward_archive: v45 valid=True,export ready,glass stair vs cool archive lane: branch_b_detour,lead caravan task: active,none,recovery 0.94,ssrm_v31_route_state_roofward_archive,v31-510859,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
423,29,3,orchard_fen,archive_signal,ssrm_v31_route_state_archive_signal: v36 valid=True,export ready,paper lane vs stone kiosk path: branch_b_detour,lead caravan task: idle,Nia: I remember you chose stone kiosk path for archive_quarter->signal_ridge. The Index Guild record shows recovery 0.94.,recovery 0.94,ssrm_v31_route_state_archive_signal,v31-474028,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
424,29,4,central_exchange,signal_orchard,ssrm_v31_route_state_signal_orchard: v43 valid=True,export ready,dusk road vs river lantern loop: branch_b_detour,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_signal_orchard,v31-517535,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
425,29,5,repair_hall,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend: v42 valid=True,export ready,fen track vs market plank route: branch_b_detour,lead caravan task: active,none,recovery 0.94,ssrm_v31_route_state_orchard_riverbend,v31-557524,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
426,29,6,riverbend,central_repair_ring,ssrm_v31_route_state_central_repair_ring: v43 valid=True,export ready,inner repair yard vs outer bell path: branch_b_detour,split cargo: active,none,recovery 0.94,ssrm_v31_route_state_central_repair_ring,v31-527035,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
427,29,7,roofward,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward: v36 valid=True,export ready,river ford vs orchard ridge detour: branch_b_detour,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_riverbend_roofward,v31-599830,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
428,29,8,archive_quarter,roofward_archive,ssrm_v31_route_state_roofward_archive: v46 valid=True,export ready,glass stair vs cool archive lane: branch_b_detour,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_roofward_archive,v31-525703,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
429,29,9,signal_ridge,archive_signal,ssrm_v31_route_state_archive_signal: v37 valid=True,import accepted,paper lane vs stone kiosk path: branch_b_detour,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_archive_signal,v31-474764,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
430,29,10,orchard_fen,signal_orchard,ssrm_v31_route_state_signal_orchard: v43 valid=True,export ready,dusk road vs river lantern loop: branch_b_detour,lead caravan task: active,none,recovery 0.94,ssrm_v31_route_state_signal_orchard,v31-503014,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
431,29,11,central_exchange,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend: v42 valid=True,export ready,fen track vs market plank route: branch_b_detour,lead caravan task: idle,Ivo: I remember you chose market plank route for orchard_fen->riverbend. The Seed Guild record shows recovery 0.94.,recovery 0.94,ssrm_v31_route_state_orchard_riverbend,v31-542829,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
432,29,12,repair_hall,central_repair_ring,ssrm_v31_route_state_central_repair_ring: v44 valid=True,export ready,inner repair yard vs outer bell path: branch_b_detour,split cargo: active,none,recovery 0.94,ssrm_v31_route_state_central_repair_ring,v31-527017,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
433,29,13,riverbend,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward: v36 valid=True,export ready,river ford vs orchard ridge detour: branch_b_detour,lead caravan task: active,none,recovery 0.94,ssrm_v31_route_state_riverbend_roofward,v31-584673,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
434,29,14,roofward,roofward_archive,ssrm_v31_route_state_roofward_archive: v46 valid=True,import rejected,glass stair vs cool archive lane: branch_b_detour,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_roofward_archive,v31-525447,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
435,30,0,archive_quarter,signal_orchard,ssrm_v31_route_state_signal_orchard: v44 valid=True,export ready,dusk road vs river lantern loop: branch_b_detour,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_signal_orchard,v31-503542,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
436,30,1,signal_ridge,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend: v43 valid=True,import accepted,fen track vs market plank route: branch_b_detour,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_orchard_riverbend,v31-542335,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
437,30,2,orchard_fen,central_repair_ring,ssrm_v31_route_state_central_repair_ring: v44 valid=True,export ready,inner repair yard vs outer bell path: branch_b_detour,lead caravan task: active,none,recovery 0.94,ssrm_v31_route_state_central_repair_ring,v31-527572,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
438,30,3,central_exchange,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward: v36 valid=True,export ready,river ford vs orchard ridge detour: branch_b_detour,lead caravan task: idle,Ari: I remember you chose orchard ridge detour for riverbend->roofward. The Bridgewright Guild record shows recovery 0.94.,recovery 0.94,ssrm_v31_route_state_riverbend_roofward,v31-585098,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
439,30,4,repair_hall,roofward_archive,ssrm_v31_route_state_roofward_archive: v47 valid=True,export ready,glass stair vs cool archive lane: branch_b_detour,lead caravan task: idle,none,recovery 0.93,ssrm_v31_route_state_roofward_archive,v31-533376,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
440,30,5,riverbend,archive_signal,ssrm_v31_route_state_archive_signal: v37 valid=True,export ready,paper lane vs stone kiosk path: branch_b_detour,lead caravan task: active,none,recovery 0.94,ssrm_v31_route_state_archive_signal,v31-474293,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
441,30,6,roofward,signal_orchard,ssrm_v31_route_state_signal_orchard: v44 valid=True,export ready,dusk road vs river lantern loop: branch_b_detour,lead caravan task: idle,none,recovery 0.93,ssrm_v31_route_state_signal_orchard,v31-525024,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
442,30,7,archive_quarter,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend: v43 valid=True,export ready,fen track vs market plank route: branch_b_detour,lead caravan task: idle,none,recovery 0.93,ssrm_v31_route_state_orchard_riverbend,v31-564025,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
443,30,8,signal_ridge,central_repair_ring,ssrm_v31_route_state_central_repair_ring: v45 valid=True,export ready,inner repair yard vs outer bell path: branch_b_detour,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_central_repair_ring,v31-550034,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
444,30,9,orchard_fen,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward: v37 valid=True,import accepted,river ford vs orchard ridge detour: branch_b_detour,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_riverbend_roofward,v31-585080,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
445,30,10,central_exchange,roofward_archive,ssrm_v31_route_state_roofward_archive: v47 valid=True,export ready,glass stair vs cool archive lane: branch_b_detour,lead caravan task: active,none,recovery 0.94,ssrm_v31_route_state_roofward_archive,v31-511621,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
446,30,11,repair_hall,archive_signal,ssrm_v31_route_state_archive_signal: v37 valid=True,export ready,paper lane vs stone kiosk path: branch_b_detour,lead caravan task: idle,Nia: I remember you chose stone kiosk path for archive_quarter->signal_ridge. The Index Guild record shows recovery 0.94.,recovery 0.94,ssrm_v31_route_state_archive_signal,v31-474803,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
447,30,12,riverbend,signal_orchard,ssrm_v31_route_state_signal_orchard: v45 valid=True,export ready,dusk road vs river lantern loop: branch_b_detour,lead caravan task: idle,none,recovery 0.93,ssrm_v31_route_state_signal_orchard,v31-525637,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
448,30,13,roofward,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend: v43 valid=True,export ready,fen track vs market plank route: branch_b_detour,lead caravan task: active,none,recovery 0.94,ssrm_v31_route_state_orchard_riverbend,v31-542720,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
449,30,14,archive_quarter,central_repair_ring,ssrm_v31_route_state_central_repair_ring: v46 valid=True,import accepted,inner repair yard vs outer bell path: branch_b_detour,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_central_repair_ring,v31-528169,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
450,31,0,signal_ridge,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward: v38 valid=True,export ready,river ford vs orchard ridge detour: branch_b_detour,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_riverbend_roofward,v31-584931,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
451,31,1,orchard_fen,roofward_archive,ssrm_v31_route_state_roofward_archive: v48 valid=True,import accepted,glass stair vs cool archive lane: branch_b_detour,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_roofward_archive,v31-511596,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
452,31,2,central_exchange,archive_signal,ssrm_v31_route_state_archive_signal: v37 valid=True,export ready,paper lane vs stone kiosk path: branch_b_detour,lead caravan task: active,none,recovery 0.94,ssrm_v31_route_state_archive_signal,v31-474673,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
453,31,3,repair_hall,signal_orchard,ssrm_v31_route_state_signal_orchard: v45 valid=True,export ready,dusk road vs river lantern loop: branch_b_detour,lead caravan task: idle,Milo: I remember you chose river lantern loop for signal_ridge->orchard_fen. The Signal Guild record shows recovery 0.94.,recovery 0.94,ssrm_v31_route_state_signal_orchard,v31-503643,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
