tick_id,day,tick,avatar_zone,active_infrastructure,household_panel,building_panel,tool_panel,skill_panel,failure_panel,ecology_panel,save_restore_key,replay_key,boundary_note
388,22,10,river path,roof_greenhouse_cistern,Roof House water: 45.33,Roof greenhouse cistern durability 0.82,glass tongs condition 0.85,Fay cultivation 0.81,infrastructure routine carried,humidity 0.92,ssrm_v27_infrastructure_state_seed_20260880,v27-704762,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
389,22,11,roof path,archive_public_kiosk,Archive House paper: 22.38,Archive public kiosk durability 0.68,binding awl condition 0.69,Nia recordkeeping 0.87,infrastructure routine carried,notice_accuracy 0.92,ssrm_v27_infrastructure_state_seed_20260880,v27-665670,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
390,22,12,market commons,dusk_signal_workshop,Signal House oil: 19.09,Dusk signal workshop durability 0.96,wire crimper condition 0.68,Milo signalcraft 0.89,infrastructure routine carried,night_calm 0.92,ssrm_v27_infrastructure_state_seed_20260880,v27-640300,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
391,22,13,wood bay,river_mill_bridge,West House planks: 24.86,River mill bridge durability 0.98,drawknife condition 0.88,Ari carpentry 0.76,infrastructure routine carried,bank_stability 0.85,ssrm_v27_infrastructure_state_seed_20260880,v27-633597,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
392,22,14,warm workshop,roof_greenhouse_cistern,Roof House water: 45.44,Roof greenhouse cistern durability 0.80,glass tongs condition 0.85,Fay cultivation 0.82,infrastructure routine carried,humidity 0.92,ssrm_v27_infrastructure_state_seed_20260880,v27-713291,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
393,22,15,archive bench,archive_public_kiosk,Archive House paper: 22.38,Archive public kiosk durability 0.67,binding awl condition 0.69,Nia recordkeeping 0.88,infrastructure routine carried,notice_accuracy 0.92,ssrm_v27_infrastructure_state_seed_20260880,v27-665289,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
394,22,16,signal yard,dusk_signal_workshop,Signal House oil: 19.09,Dusk signal workshop durability 0.95,wire crimper condition 0.68,Milo signalcraft 0.90,infrastructure routine carried,night_calm 0.92,ssrm_v27_infrastructure_state_seed_20260880,v27-639964,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
395,22,17,river path,river_mill_bridge,West House planks: 24.76,River mill bridge durability 0.98,drawknife condition 0.88,Ari carpentry 0.76,infrastructure routine carried,bank_stability 0.85,ssrm_v27_infrastructure_state_seed_20260880,v27-633540,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
396,23,0,archive bench,roof_greenhouse_cistern,Roof House water: 45.44,Roof greenhouse cistern durability 0.80,glass tongs condition 0.84,Fay cultivation 0.83,infrastructure routine carried,humidity 0.92,ssrm_v27_infrastructure_state_seed_20260880,v27-695736,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
397,23,1,signal yard,archive_public_kiosk,Archive House paper: 22.38,Archive public kiosk durability 0.66,binding awl condition 0.68,Nia recordkeeping 0.88,infrastructure routine carried,notice_accuracy 0.92,ssrm_v27_infrastructure_state_seed_20260880,v27-664953,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
398,23,2,river path,dusk_signal_workshop,Signal House oil: 19.22,Dusk signal workshop durability 0.94,wire crimper condition 0.67,Milo signalcraft 0.91,infrastructure routine carried,night_calm 0.92,ssrm_v27_infrastructure_state_seed_20260880,v27-640012,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
399,23,3,roof path,river_mill_bridge,West House planks: 24.76,River mill bridge durability 0.97,drawknife condition 0.87,Ari carpentry 0.77,infrastructure routine carried,bank_stability 0.85,ssrm_v27_infrastructure_state_seed_20260880,v27-642246,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
400,23,4,market commons,roof_greenhouse_cistern,Roof House water: 45.44,Roof greenhouse cistern durability 0.79,glass tongs condition 0.84,Fay cultivation 0.83,infrastructure routine carried,humidity 0.92,ssrm_v27_infrastructure_state_seed_20260880,v27-712817,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
401,23,5,wood bay,archive_public_kiosk,Archive House paper: 22.48,Archive public kiosk durability 0.65,binding awl condition 0.67,Nia recordkeeping 0.89,index dampness erases route marks,notice_accuracy 0.89,ssrm_v27_infrastructure_state_seed_20260880,v27-636927,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
402,23,6,warm workshop,dusk_signal_workshop,Signal House oil: 19.22,Dusk signal workshop durability 0.94,wire crimper condition 0.67,Milo signalcraft 0.91,infrastructure routine carried,night_calm 0.92,ssrm_v27_infrastructure_state_seed_20260880,v27-640225,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
403,23,7,archive bench,river_mill_bridge,West House planks: 24.94,River mill bridge durability 0.96,drawknife condition 0.87,Ari carpentry 0.78,infrastructure routine carried,bank_stability 0.87,ssrm_v27_infrastructure_state_seed_20260880,v27-640369,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
404,23,8,signal yard,roof_greenhouse_cistern,Roof House water: 45.59,Roof greenhouse cistern durability 0.78,glass tongs condition 0.83,Fay cultivation 0.84,infrastructure routine carried,humidity 0.92,ssrm_v27_infrastructure_state_seed_20260880,v27-697450,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
405,23,9,river path,archive_public_kiosk,Archive House paper: 22.38,Archive public kiosk durability 0.75,binding awl condition 0.80,Nia recordkeeping 0.89,infrastructure routine carried,notice_accuracy 0.89,ssrm_v27_infrastructure_state_seed_20260880,v27-699229,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
406,23,10,roof path,dusk_signal_workshop,Signal House oil: 19.22,Dusk signal workshop durability 0.93,wire crimper condition 0.67,Milo signalcraft 0.91,infrastructure routine carried,night_calm 0.92,ssrm_v27_infrastructure_state_seed_20260880,v27-639889,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
407,23,11,market commons,river_mill_bridge,West House planks: 25.10,River mill bridge durability 0.95,drawknife condition 0.86,Ari carpentry 0.78,infrastructure routine carried,bank_stability 0.89,ssrm_v27_infrastructure_state_seed_20260880,v27-648153,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
408,23,12,wood bay,roof_greenhouse_cistern,Roof House water: 45.59,Roof greenhouse cistern durability 0.77,glass tongs condition 0.83,Fay cultivation 0.84,infrastructure routine carried,humidity 0.92,ssrm_v27_infrastructure_state_seed_20260880,v27-697093,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
409,23,13,warm workshop,archive_public_kiosk,Archive House paper: 22.38,Archive public kiosk durability 0.74,binding awl condition 0.80,Nia recordkeeping 0.89,infrastructure routine carried,notice_accuracy 0.89,ssrm_v27_infrastructure_state_seed_20260880,v27-699248,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
410,23,14,archive bench,dusk_signal_workshop,Signal House oil: 19.35,Dusk signal workshop durability 0.92,wire crimper condition 0.66,Milo signalcraft 0.92,infrastructure routine carried,night_calm 0.92,ssrm_v27_infrastructure_state_seed_20260880,v27-632122,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
411,23,15,signal yard,river_mill_bridge,West House planks: 25.10,River mill bridge durability 0.95,drawknife condition 0.85,Ari carpentry 0.79,infrastructure routine carried,bank_stability 0.89,ssrm_v27_infrastructure_state_seed_20260880,v27-648054,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
412,23,16,river path,roof_greenhouse_cistern,Roof House water: 45.81,Roof greenhouse cistern durability 0.76,glass tongs condition 0.82,Fay cultivation 0.85,infrastructure routine carried,humidity 0.92,ssrm_v27_infrastructure_state_seed_20260880,v27-703439,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
413,23,17,roof path,archive_public_kiosk,Archive House paper: 22.28,Archive public kiosk durability 0.83,binding awl condition 0.79,Nia recordkeeping 0.89,infrastructure routine carried,notice_accuracy 0.90,ssrm_v27_infrastructure_state_seed_20260880,v27-698177,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
414,24,0,signal yard,river_mill_bridge,West House planks: 25.00,River mill bridge durability 0.98,drawknife condition 0.97,Ari carpentry 0.79,infrastructure routine carried,bank_stability 0.89,ssrm_v27_infrastructure_state_seed_20260880,v27-605216,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
415,24,1,river path,roof_greenhouse_cistern,Roof House water: 45.76,Roof greenhouse cistern durability 0.75,glass tongs condition 0.82,Fay cultivation 0.85,infrastructure routine carried,humidity 0.91,ssrm_v27_infrastructure_state_seed_20260880,v27-704603,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
416,24,2,roof path,archive_public_kiosk,Archive House paper: 22.42,Archive public kiosk durability 0.81,binding awl condition 0.79,Nia recordkeeping 0.90,infrastructure routine carried,notice_accuracy 0.92,ssrm_v27_infrastructure_state_seed_20260880,v27-698278,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
417,24,3,market commons,dusk_signal_workshop,Signal House oil: 19.58,Dusk signal workshop durability 0.90,wire crimper condition 0.65,Milo signalcraft 0.92,infrastructure routine carried,night_calm 0.92,ssrm_v27_infrastructure_state_seed_20260880,v27-633280,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
418,24,4,wood bay,river_mill_bridge,West House planks: 25.00,River mill bridge durability 0.97,drawknife condition 0.97,Ari carpentry 0.79,infrastructure routine carried,bank_stability 0.88,ssrm_v27_infrastructure_state_seed_20260880,v27-622319,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
419,24,5,warm workshop,roof_greenhouse_cistern,Roof House water: 45.87,Roof greenhouse cistern durability 0.74,glass tongs condition 0.81,Fay cultivation 0.86,infrastructure routine carried,humidity 0.92,ssrm_v27_infrastructure_state_seed_20260880,v27-713016,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
420,24,6,archive bench,archive_public_kiosk,Archive House paper: 22.42,Archive public kiosk durability 0.81,binding awl condition 0.78,Nia recordkeeping 0.90,infrastructure routine carried,notice_accuracy 0.92,ssrm_v27_infrastructure_state_seed_20260880,v27-698179,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
421,24,7,signal yard,dusk_signal_workshop,Signal House oil: 19.58,Dusk signal workshop durability 0.90,wire crimper condition 0.65,Milo signalcraft 0.92,infrastructure routine carried,night_calm 0.92,ssrm_v27_infrastructure_state_seed_20260880,v27-633827,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
422,24,8,river path,river_mill_bridge,West House planks: 25.07,River mill bridge durability 0.96,drawknife condition 0.96,Ari carpentry 0.80,infrastructure routine carried,bank_stability 0.90,ssrm_v27_infrastructure_state_seed_20260880,v27-614729,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
423,24,9,roof path,roof_greenhouse_cistern,Roof House water: 45.87,Roof greenhouse cistern durability 0.74,glass tongs condition 0.81,Fay cultivation 0.86,infrastructure routine carried,humidity 0.92,ssrm_v27_infrastructure_state_seed_20260880,v27-713659,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
424,24,10,market commons,archive_public_kiosk,Archive House paper: 22.42,Archive public kiosk durability 0.80,binding awl condition 0.78,Nia recordkeeping 0.91,infrastructure routine carried,notice_accuracy 0.92,ssrm_v27_infrastructure_state_seed_20260880,v27-697837,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
425,24,11,wood bay,dusk_signal_workshop,Signal House oil: 19.76,Dusk signal workshop durability 0.89,wire crimper condition 0.64,Milo signalcraft 0.92,infrastructure routine carried,night_calm 0.92,ssrm_v27_infrastructure_state_seed_20260880,v27-633038,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
426,24,12,warm workshop,river_mill_bridge,West House planks: 25.07,River mill bridge durability 0.95,drawknife condition 0.96,Ari carpentry 0.80,infrastructure routine carried,bank_stability 0.90,ssrm_v27_infrastructure_state_seed_20260880,v27-623046,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
427,24,13,archive bench,roof_greenhouse_cistern,Roof House water: 45.87,Roof greenhouse cistern durability 0.73,glass tongs condition 0.81,Fay cultivation 0.86,infrastructure routine carried,humidity 0.92,ssrm_v27_infrastructure_state_seed_20260880,v27-713678,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
428,24,14,signal yard,archive_public_kiosk,Archive House paper: 22.56,Archive public kiosk durability 0.79,binding awl condition 0.77,Nia recordkeeping 0.91,infrastructure routine carried,notice_accuracy 0.92,ssrm_v27_infrastructure_state_seed_20260880,v27-690349,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
429,24,15,river path,dusk_signal_workshop,Signal House oil: 19.76,Dusk signal workshop durability 0.88,wire crimper condition 0.64,Milo signalcraft 0.92,infrastructure routine carried,night_calm 0.92,ssrm_v27_infrastructure_state_seed_20260880,v27-632702,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
430,24,16,roof path,river_mill_bridge,West House planks: 25.16,River mill bridge durability 0.94,drawknife condition 0.95,Ari carpentry 0.81,infrastructure routine carried,bank_stability 0.92,ssrm_v27_infrastructure_state_seed_20260880,v27-606885,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
431,24,17,market commons,roof_greenhouse_cistern,Roof House water: 45.87,Roof greenhouse cistern durability 0.72,glass tongs condition 0.80,Fay cultivation 0.86,infrastructure routine carried,humidity 0.92,ssrm_v27_infrastructure_state_seed_20260880,v27-712915,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
432,25,0,river path,archive_public_kiosk,Archive House paper: 22.56,Archive public kiosk durability 0.79,binding awl condition 0.77,Nia recordkeeping 0.92,infrastructure routine carried,notice_accuracy 0.92,ssrm_v27_infrastructure_state_seed_20260880,v27-690250,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
433,25,1,roof path,dusk_signal_workshop,Signal House oil: 19.76,Dusk signal workshop durability 0.88,wire crimper condition 0.63,Milo signalcraft 0.92,infrastructure routine carried,night_calm 0.92,ssrm_v27_infrastructure_state_seed_20260880,v27-632609,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
434,25,2,market commons,river_mill_bridge,West House planks: 25.38,River mill bridge durability 0.92,drawknife condition 0.94,Ari carpentry 0.82,infrastructure routine carried,bank_stability 0.92,ssrm_v27_infrastructure_state_seed_20260880,v27-615135,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
435,25,3,wood bay,roof_greenhouse_cistern,Roof House water: 45.87,Roof greenhouse cistern durability 0.71,glass tongs condition 0.80,Fay cultivation 0.87,infrastructure routine carried,humidity 0.92,ssrm_v27_infrastructure_state_seed_20260880,v27-712934,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
436,25,4,warm workshop,archive_public_kiosk,Archive House paper: 22.56,Archive public kiosk durability 0.78,binding awl condition 0.77,Nia recordkeeping 0.92,infrastructure routine carried,notice_accuracy 0.92,ssrm_v27_infrastructure_state_seed_20260880,v27-690638,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
437,25,5,archive bench,dusk_signal_workshop,Signal House oil: 19.95,Dusk signal workshop durability 0.87,wire crimper condition 0.63,Milo signalcraft 0.92,infrastructure routine carried,night_calm 0.92,ssrm_v27_infrastructure_state_seed_20260880,v27-633194,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
438,25,6,signal yard,river_mill_bridge,West House planks: 25.38,River mill bridge durability 0.92,drawknife condition 0.94,Ari carpentry 0.82,infrastructure routine carried,bank_stability 0.92,ssrm_v27_infrastructure_state_seed_20260880,v27-606589,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
439,25,7,river path,roof_greenhouse_cistern,Roof House water: 45.82,Roof greenhouse cistern durability 0.71,glass tongs condition 0.80,Fay cultivation 0.87,infrastructure routine carried,humidity 0.91,ssrm_v27_infrastructure_state_seed_20260880,v27-712548,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
440,25,8,roof path,archive_public_kiosk,Archive House paper: 22.71,Archive public kiosk durability 0.77,binding awl condition 0.76,Nia recordkeeping 0.92,infrastructure routine carried,notice_accuracy 0.92,ssrm_v27_infrastructure_state_seed_20260880,v27-681857,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
441,25,9,market commons,dusk_signal_workshop,Signal House oil: 19.85,Dusk signal workshop durability 0.95,wire crimper condition 0.75,Milo signalcraft 0.92,infrastructure routine carried,night_calm 0.92,ssrm_v27_infrastructure_state_seed_20260880,v27-650038,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
442,25,10,wood bay,river_mill_bridge,West House planks: 25.28,River mill bridge durability 0.98,drawknife condition 0.93,Ari carpentry 0.82,infrastructure routine carried,bank_stability 0.92,ssrm_v27_infrastructure_state_seed_20260880,v27-606537,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
443,25,11,warm workshop,roof_greenhouse_cistern,Roof House water: 45.93,Roof greenhouse cistern durability 0.69,glass tongs condition 0.79,Fay cultivation 0.88,cistern leak chills seedlings,humidity 0.88,ssrm_v27_infrastructure_state_seed_20260880,v27-677568,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
444,25,12,archive bench,archive_public_kiosk,Archive House paper: 22.71,Archive public kiosk durability 0.76,binding awl condition 0.76,Nia recordkeeping 0.92,infrastructure routine carried,notice_accuracy 0.92,ssrm_v27_infrastructure_state_seed_20260880,v27-681227,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
445,25,13,signal yard,dusk_signal_workshop,Signal House oil: 19.85,Dusk signal workshop durability 0.95,wire crimper condition 0.75,Milo signalcraft 0.92,infrastructure routine carried,night_calm 0.92,ssrm_v27_infrastructure_state_seed_20260880,v27-650347,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
446,25,14,river path,river_mill_bridge,West House planks: 25.50,River mill bridge durability 0.97,drawknife condition 0.93,Ari carpentry 0.83,infrastructure routine carried,bank_stability 0.92,ssrm_v27_infrastructure_state_seed_20260880,v27-622742,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
447,25,15,roof path,roof_greenhouse_cistern,Roof House water: 45.93,Roof greenhouse cistern durability 0.69,glass tongs condition 0.79,Fay cultivation 0.88,infrastructure routine carried,humidity 0.88,ssrm_v27_infrastructure_state_seed_20260880,v27-724011,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
448,25,16,market commons,archive_public_kiosk,Archive House paper: 22.71,Archive public kiosk durability 0.76,binding awl condition 0.76,Nia recordkeeping 0.92,infrastructure routine carried,notice_accuracy 0.92,ssrm_v27_infrastructure_state_seed_20260880,v27-681534,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
449,25,17,wood bay,dusk_signal_workshop,Signal House oil: 19.85,Dusk signal workshop durability 0.94,wire crimper condition 0.75,Milo signalcraft 0.92,infrastructure routine carried,night_calm 0.92,ssrm_v27_infrastructure_state_seed_20260880,v27-650007,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
450,26,0,roof path,river_mill_bridge,West House planks: 25.40,River mill bridge durability 0.98,drawknife condition 0.92,Ari carpentry 0.83,infrastructure routine carried,bank_stability 0.91,ssrm_v27_infrastructure_state_seed_20260880,v27-613525,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
451,26,1,market commons,roof_greenhouse_cistern,Roof House water: 45.93,Roof greenhouse cistern durability 0.68,glass tongs condition 0.79,Fay cultivation 0.88,infrastructure routine carried,humidity 0.88,ssrm_v27_infrastructure_state_seed_20260880,v27-723851,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
452,26,2,wood bay,archive_public_kiosk,Archive House paper: 22.81,Archive public kiosk durability 0.74,binding awl condition 0.75,Nia recordkeeping 0.92,infrastructure routine carried,notice_accuracy 0.92,ssrm_v27_infrastructure_state_seed_20260880,v27-681851,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
453,26,3,warm workshop,dusk_signal_workshop,Signal House oil: 19.85,Dusk signal workshop durability 0.94,wire crimper condition 0.74,Milo signalcraft 0.92,infrastructure routine carried,night_calm 0.92,ssrm_v27_infrastructure_state_seed_20260880,v27-649910,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
454,26,4,archive bench,river_mill_bridge,West House planks: 25.59,River mill bridge durability 0.97,drawknife condition 0.91,Ari carpentry 0.84,infrastructure routine carried,bank_stability 0.92,ssrm_v27_infrastructure_state_seed_20260880,v27-624597,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
455,26,5,signal yard,roof_greenhouse_cistern,Roof House water: 46.13,Roof greenhouse cistern durability 0.66,glass tongs condition 0.78,Fay cultivation 0.89,infrastructure routine carried,humidity 0.90,ssrm_v27_infrastructure_state_seed_20260880,v27-713374,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
