tick_id,day,tick,avatar_region,active_route,animation_panel,merge_control_panel,snapshot_exchange_panel,delayed_reaction_panel,persistence_panel,sensory_panel,save_restore_key,replay_key,boundary_note
396,34,0,repair_hall,central_repair_ring,Juno->Pax: open forward lean / small nod,none: branch outer bell path v30,shared:central_repair_ring:v44: snapshot shared,Juno: open forward lean delay 1,reload pose ok=True branch ok=True,flower-node: open forward lean,ssrm_v33_embodied_state_seed_20260886,v33-783984,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
397,34,1,riverbend,riverbend_roofward,Fay->Ari: route-board reach / two-hand offer,none: branch orchard ridge detour v33,shared:riverbend_roofward:v48: idle,Fay: route-board reach delay 1,reload pose ok=True branch ok=True,animation-pulse: route-board reach,ssrm_v33_embodied_state_seed_20260886,v33-852800,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
398,34,2,roofward,roofward_archive,Fay->Nia: route-board reach / small nod,merge shade route: branch cool archive lane v31,shared:roofward_archive:v47: snapshot shared,Fay: route-board reach delay 0,reload pose ok=True branch ok=True,animation-pulse: route-board reach,ssrm_v33_embodied_state_seed_20260886,v33-765109,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
399,34,3,archive_quarter,archive_signal,Milo->Nia: careful pointing / two-hand offer,rollback to paper lane: branch paper lane v29,shared:archive_signal:v47: snapshot shared,Milo: careful pointing delay 0,reload pose ok=True branch ok=True,animation-pulse: careful pointing,ssrm_v33_embodied_state_seed_20260886,v33-625960,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
400,34,4,signal_ridge,signal_orchard,Milo->Ivo: route-board reach / small nod,none: branch river lantern loop v31,shared:signal_orchard:v47: idle,Milo: route-board reach delay 3,reload pose ok=True branch ok=True,flower-node: route-board reach,ssrm_v33_embodied_state_seed_20260886,v33-753092,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
401,34,5,orchard_fen,orchard_riverbend,Ari->Ivo: route-board reach / small nod,none: branch fen track v35,shared:orchard_riverbend:v49: snapshot shared,Ari: route-board reach delay 2,reload pose ok=True branch ok=True,ambient-rate: route-board reach,ssrm_v33_embodied_state_seed_20260886,v33-660551,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
402,34,6,central_exchange,central_repair_ring,Juno->Pax: open forward lean / small nod,merge bell route: branch outer bell path v31,shared:central_repair_ring:v45: snapshot shared,Juno: open forward lean delay 0,reload pose ok=True branch ok=True,animation-pulse: open forward lean,ssrm_v33_embodied_state_seed_20260886,v33-783082,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
403,34,7,repair_hall,riverbend_roofward,Fay->Ari: route-board reach / two-hand offer,none: branch orchard ridge detour v33,shared:riverbend_roofward:v48: idle,Fay: route-board reach delay 1,reload pose ok=True branch ok=True,animation-pulse: route-board reach,ssrm_v33_embodied_state_seed_20260886,v33-851619,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
404,34,8,riverbend,roofward_archive,Fay->Nia: route-board reach / small nod,rollback to glass stair: branch glass stair v32,shared:roofward_archive:v48: snapshot shared,Fay: route-board reach delay 0,reload pose ok=True branch ok=True,flower-node: route-board reach,ssrm_v33_embodied_state_seed_20260886,v33-680656,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
405,34,9,roofward,archive_signal,Milo->Nia: careful pointing / two-hand offer,merge stone route: branch stone kiosk path v30,shared:archive_signal:v48: snapshot shared,Milo: careful pointing delay 0,reload pose ok=True branch ok=True,animation-pulse: careful pointing,ssrm_v33_embodied_state_seed_20260886,v33-715010,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
406,34,10,archive_quarter,signal_orchard,Milo->Ivo: route-board reach / small nod,none: branch river lantern loop v31,shared:signal_orchard:v48: snapshot shared,Milo: route-board reach delay 3,reload pose ok=True branch ok=True,animation-pulse: route-board reach,ssrm_v33_embodied_state_seed_20260886,v33-753825,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
407,34,11,signal_ridge,orchard_riverbend,Ari->Ivo: route-board reach / small nod,none: branch fen track v35,shared:orchard_riverbend:v49: idle,Ari: route-board reach delay 2,reload pose ok=True branch ok=True,ambient-rate: route-board reach,ssrm_v33_embodied_state_seed_20260886,v33-661145,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
408,35,0,riverbend,central_repair_ring,Juno->Pax: open forward lean / small nod,none: branch outer bell path v31,shared:central_repair_ring:v45: exchange pending,Juno: open forward lean delay 1,reload pose ok=True branch ok=True,flower-node: open forward lean,ssrm_v33_embodied_state_seed_20260886,v33-783676,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
409,35,1,roofward,riverbend_roofward,Fay->Ari: open forward lean / open palm,none: branch orchard ridge detour v33,shared:riverbend_roofward:v48: idle,Fay: open forward lean delay 2,reload pose ok=True branch ok=True,animation-pulse: open forward lean,ssrm_v33_embodied_state_seed_20260886,v33-852412,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
410,35,2,archive_quarter,roofward_archive,Fay->Nia: relieved reset stance / route point,merge shade route: branch cool archive lane v33,shared:roofward_archive:v49: snapshot shared,Fay: relieved reset stance delay 0,reload pose ok=True branch ok=True,animation-pulse: relieved reset stance,ssrm_v33_embodied_state_seed_20260886,v33-832415,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
411,35,3,signal_ridge,archive_signal,Milo->Nia: route-board reach / small nod,rollback to paper lane: branch paper lane v31,shared:archive_signal:v49: snapshot shared,Milo: route-board reach delay 0,reload pose ok=True branch ok=True,animation-pulse: route-board reach,ssrm_v33_embodied_state_seed_20260886,v33-628242,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
412,35,4,orchard_fen,signal_orchard,Milo->Ivo: open forward lean / route point,none: branch river lantern loop v31,shared:signal_orchard:v48: idle,Milo: open forward lean delay 4,reload pose ok=True branch ok=True,flower-node: open forward lean,ssrm_v33_embodied_state_seed_20260886,v33-753726,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
413,35,5,central_exchange,orchard_riverbend,Ari->Ivo: route-board reach / small nod,none: branch fen track v35,shared:orchard_riverbend:v50: snapshot shared,Ari: route-board reach delay 3,reload pose ok=True branch ok=True,ambient-rate: route-board reach,ssrm_v33_embodied_state_seed_20260886,v33-659782,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
414,35,6,repair_hall,central_repair_ring,Juno->Pax: open forward lean / small nod,merge bell route: branch outer bell path v32,shared:central_repair_ring:v46: snapshot shared,Juno: open forward lean delay 0,reload pose ok=True branch ok=True,animation-pulse: open forward lean,ssrm_v33_embodied_state_seed_20260886,v33-783657,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
415,35,7,riverbend,riverbend_roofward,Fay->Ari: open forward lean / open palm,none: branch orchard ridge detour v33,shared:riverbend_roofward:v48: idle,Fay: open forward lean delay 2,reload pose ok=True branch ok=True,animation-pulse: open forward lean,ssrm_v33_embodied_state_seed_20260886,v33-852114,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
416,35,8,roofward,roofward_archive,Fay->Nia: relieved reset stance / route point,rollback to glass stair: branch glass stair v34,shared:roofward_archive:v50: snapshot shared,Fay: relieved reset stance delay 0,reload pose ok=True branch ok=True,flower-node: relieved reset stance,ssrm_v33_embodied_state_seed_20260886,v33-745950,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
417,35,9,archive_quarter,archive_signal,Milo->Nia: open forward lean / small nod,merge stone route: branch stone kiosk path v32,shared:archive_signal:v50: snapshot shared,Milo: open forward lean delay 0,reload pose ok=True branch ok=True,animation-pulse: open forward lean,ssrm_v33_embodied_state_seed_20260886,v33-719383,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
418,35,10,signal_ridge,signal_orchard,Milo->Ivo: open forward lean / route point,none: branch river lantern loop v31,shared:signal_orchard:v49: snapshot shared,Milo: open forward lean delay 4,reload pose ok=True branch ok=True,animation-pulse: open forward lean,ssrm_v33_embodied_state_seed_20260886,v33-754459,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
419,35,11,orchard_fen,orchard_riverbend,Ari->Ivo: route-board reach / small nod,none: branch fen track v35,shared:orchard_riverbend:v50: idle,Ari: route-board reach delay 3,reload pose ok=True branch ok=True,ambient-rate: route-board reach,ssrm_v33_embodied_state_seed_20260886,v33-660376,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
420,36,0,roofward,riverbend_roofward,Ari->Fay: open forward lean / open palm,none: branch orchard ridge detour v33,shared:riverbend_roofward:v49: snapshot shared,Ari: open forward lean delay 3,reload pose ok=True branch ok=True,flower-node: open forward lean,ssrm_v33_embodied_state_seed_20260886,v33-851862,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
421,36,1,archive_quarter,roofward_archive,Nia->Fay: relieved reset stance / route point,none: branch glass stair v34,shared:roofward_archive:v50: idle,Nia: guarded crossed arms delay 1,reload pose ok=True branch ok=True,animation-pulse: guarded crossed arms,ssrm_v33_embodied_state_seed_20260886,v33-728474,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
422,36,2,signal_ridge,archive_signal,Nia->Milo: guarded crossed arms / small nod,merge stone route: branch stone kiosk path v33,shared:archive_signal:v51: snapshot shared,Nia: open forward lean delay 0,reload pose ok=True branch ok=True,animation-pulse: open forward lean,ssrm_v33_embodied_state_seed_20260886,v33-719257,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
423,36,3,orchard_fen,signal_orchard,Ivo->Milo: relieved reset stance / small nod,rollback to dusk road: branch dusk road v32,shared:signal_orchard:v50: snapshot shared,Ivo: guarded crossed arms delay 0,reload pose ok=True branch ok=True,animation-pulse: guarded crossed arms,ssrm_v33_embodied_state_seed_20260886,v33-661324,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
424,36,4,central_exchange,orchard_riverbend,Ivo->Ari: relieved reset stance / open palm,none: branch fen track v35,shared:orchard_riverbend:v50: idle,Ivo: guarded crossed arms delay 4,reload pose ok=True branch ok=True,flower-node: guarded crossed arms,ssrm_v33_embodied_state_seed_20260886,v33-708260,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
425,36,5,repair_hall,central_repair_ring,Pax->Juno: route-board reach / small nod,none: branch outer bell path v32,shared:central_repair_ring:v46: exchange pending,Pax: open forward lean delay 1,reload pose ok=True branch ok=True,animation-pulse: open forward lean,ssrm_v33_embodied_state_seed_20260886,v33-783854,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
426,36,6,riverbend,riverbend_roofward,Ari->Fay: open forward lean / open palm,merge detour with bridge watch: branch orchard ridge detour v34,shared:riverbend_roofward:v50: snapshot shared,Ari: open forward lean delay 0,reload pose ok=True branch ok=True,animation-pulse: open forward lean,ssrm_v33_embodied_state_seed_20260886,v33-851437,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
427,36,7,roofward,roofward_archive,Nia->Fay: relieved reset stance / route point,merge shade route: branch cool archive lane v35,shared:roofward_archive:v51: snapshot shared,Nia: open forward lean delay 0,reload pose ok=True branch ok=True,animation-pulse: open forward lean,ssrm_v33_embodied_state_seed_20260886,v33-764467,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
428,36,8,archive_quarter,archive_signal,Nia->Milo: open forward lean / small nod,rollback to paper lane: branch paper lane v34,shared:archive_signal:v52: snapshot shared,Nia: guarded crossed arms delay 0,reload pose ok=True branch ok=True,flower-node: guarded crossed arms,ssrm_v33_embodied_state_seed_20260886,v33-676281,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
429,36,9,signal_ridge,signal_orchard,Ivo->Milo: guarded crossed arms / small nod,merge lantern loop: branch river lantern loop v33,shared:signal_orchard:v51: snapshot shared,Ivo: open forward lean delay 0,reload pose ok=True branch ok=True,animation-pulse: open forward lean,ssrm_v33_embodied_state_seed_20260886,v33-753954,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
430,36,10,orchard_fen,orchard_riverbend,Ivo->Ari: relieved reset stance / open palm,none: branch fen track v35,shared:orchard_riverbend:v51: snapshot shared,Ivo: guarded crossed arms delay 0,reload pose ok=True branch ok=True,animation-pulse: guarded crossed arms,ssrm_v33_embodied_state_seed_20260886,v33-708095,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
431,36,11,central_exchange,central_repair_ring,Pax->Juno: open forward lean / small nod,rollback to repair yard: branch inner repair yard v33,shared:central_repair_ring:v47: snapshot shared,Pax: guarded crossed arms delay 0,reload pose ok=True branch ok=True,animation-pulse: guarded crossed arms,ssrm_v33_embodied_state_seed_20260886,v33-868482,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
432,37,0,archive_quarter,riverbend_roofward,Ari->Fay: open forward lean / small nod,none: branch orchard ridge detour v34,shared:riverbend_roofward:v51: snapshot shared,Ari: open forward lean delay 1,reload pose ok=True branch ok=True,flower-node: open forward lean,ssrm_v33_embodied_state_seed_20260886,v33-851284,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
433,37,1,signal_ridge,roofward_archive,Nia->Fay: careful pointing / step back,none: branch cool archive lane v35,shared:roofward_archive:v51: idle,Nia: open forward lean delay 1,reload pose ok=True branch ok=True,animation-pulse: open forward lean,ssrm_v33_embodied_state_seed_20260886,v33-764169,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
434,37,2,orchard_fen,archive_signal,Nia->Milo: open forward lean / small nod,merge stone route: branch stone kiosk path v35,shared:archive_signal:v53: snapshot shared,Nia: open forward lean delay 0,reload pose ok=True branch ok=True,animation-pulse: open forward lean,ssrm_v33_embodied_state_seed_20260886,v33-720095,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
435,37,3,central_exchange,signal_orchard,Ivo->Milo: guarded crossed arms / small nod,rollback to dusk road: branch dusk road v34,shared:signal_orchard:v52: snapshot shared,Ivo: guarded crossed arms delay 0,reload pose ok=True branch ok=True,animation-pulse: guarded crossed arms,ssrm_v33_embodied_state_seed_20260886,v33-662134,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
436,37,4,repair_hall,orchard_riverbend,Ivo->Ari: careful pointing / tight grip,none: branch fen track v35,shared:orchard_riverbend:v51: idle,Ivo: guarded crossed arms delay 1,reload pose ok=True branch ok=True,flower-node: guarded crossed arms,ssrm_v33_embodied_state_seed_20260886,v33-708689,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
437,37,5,riverbend,central_repair_ring,Pax->Juno: guarded crossed arms / small nod,none: branch inner repair yard v33,shared:central_repair_ring:v48: snapshot shared,Pax: guarded crossed arms delay 1,reload pose ok=True branch ok=True,animation-pulse: guarded crossed arms,ssrm_v33_embodied_state_seed_20260886,v33-869219,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
438,37,6,roofward,riverbend_roofward,Ari->Fay: open forward lean / small nod,merge detour with bridge watch: branch orchard ridge detour v35,shared:riverbend_roofward:v52: snapshot shared,Ari: open forward lean delay 0,reload pose ok=True branch ok=True,animation-pulse: open forward lean,ssrm_v33_embodied_state_seed_20260886,v33-852165,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
439,37,7,archive_quarter,roofward_archive,Nia->Fay: careful pointing / step back,none: branch cool archive lane v35,shared:roofward_archive:v51: idle,Nia: open forward lean delay 0,reload pose ok=True branch ok=True,animation-pulse: open forward lean,ssrm_v33_embodied_state_seed_20260886,v33-764763,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
440,37,8,signal_ridge,archive_signal,Nia->Milo: open forward lean / small nod,rollback to paper lane: branch paper lane v36,shared:archive_signal:v54: snapshot shared,Nia: guarded crossed arms delay 0,reload pose ok=True branch ok=True,flower-node: guarded crossed arms,ssrm_v33_embodied_state_seed_20260886,v33-676203,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
441,37,9,orchard_fen,signal_orchard,Ivo->Milo: guarded crossed arms / small nod,merge lantern loop: branch river lantern loop v35,shared:signal_orchard:v53: snapshot shared,Ivo: open forward lean delay 0,reload pose ok=True branch ok=True,animation-pulse: open forward lean,ssrm_v33_embodied_state_seed_20260886,v33-753908,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
442,37,10,central_exchange,orchard_riverbend,Ivo->Ari: careful pointing / tight grip,none: branch fen track v35,shared:orchard_riverbend:v51: exchange pending,Ivo: careful pointing delay 0,reload pose ok=True branch ok=True,animation-pulse: careful pointing,ssrm_v33_embodied_state_seed_20260886,v33-655656,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
443,37,11,repair_hall,central_repair_ring,Pax->Juno: guarded crossed arms / small nod,rollback to repair yard: branch inner repair yard v34,shared:central_repair_ring:v49: snapshot shared,Pax: guarded crossed arms delay 0,reload pose ok=True branch ok=True,animation-pulse: guarded crossed arms,ssrm_v33_embodied_state_seed_20260886,v33-869204,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
444,38,0,signal_ridge,riverbend_roofward,Ari->Fay: open forward lean / small nod,none: branch orchard ridge detour v35,shared:riverbend_roofward:v53: snapshot shared,Ari: open forward lean delay 1,reload pose ok=True branch ok=True,flower-node: open forward lean,ssrm_v33_embodied_state_seed_20260886,v33-852012,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
445,38,1,orchard_fen,roofward_archive,Nia->Fay: listening tilt / two-hand offer,none: branch cool archive lane v35,shared:roofward_archive:v51: idle,Nia: listening tilt delay 1,reload pose ok=True branch ok=True,animation-pulse: listening tilt,ssrm_v33_embodied_state_seed_20260886,v33-729123,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
446,38,2,central_exchange,archive_signal,Nia->Milo: listening tilt / small nod,merge stone route: branch stone kiosk path v37,shared:archive_signal:v55: snapshot shared,Nia: open forward lean delay 0,reload pose ok=True branch ok=True,animation-pulse: open forward lean,ssrm_v33_embodied_state_seed_20260886,v33-720933,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
447,38,3,repair_hall,signal_orchard,Ivo->Milo: careful pointing / small nod,rollback to dusk road: branch dusk road v36,shared:signal_orchard:v54: snapshot shared,Ivo: guarded crossed arms delay 0,reload pose ok=True branch ok=True,animation-pulse: guarded crossed arms,ssrm_v33_embodied_state_seed_20260886,v33-662944,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
448,38,4,riverbend,orchard_riverbend,Ivo->Ari: listening tilt / small nod,merge plank route: branch market plank route v36,shared:orchard_riverbend:v52: snapshot shared,Ivo: listening tilt delay 0,reload pose ok=True branch ok=True,flower-node: listening tilt,ssrm_v33_embodied_state_seed_20260886,v33-767264,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
449,38,5,roofward,central_repair_ring,Pax->Juno: guarded crossed arms / small nod,none: branch inner repair yard v34,shared:central_repair_ring:v50: snapshot shared,Pax: guarded crossed arms delay 1,reload pose ok=True branch ok=True,animation-pulse: guarded crossed arms,ssrm_v33_embodied_state_seed_20260886,v33-868653,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
450,38,6,archive_quarter,riverbend_roofward,Ari->Fay: open forward lean / small nod,merge detour with bridge watch: branch orchard ridge detour v36,shared:riverbend_roofward:v54: snapshot shared,Ari: open forward lean delay 0,reload pose ok=True branch ok=True,animation-pulse: open forward lean,ssrm_v33_embodied_state_seed_20260886,v33-852001,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
451,38,7,signal_ridge,roofward_archive,Nia->Fay: listening tilt / two-hand offer,none: branch cool archive lane v35,shared:roofward_archive:v51: idle,Nia: listening tilt delay 1,reload pose ok=True branch ok=True,animation-pulse: listening tilt,ssrm_v33_embodied_state_seed_20260886,v33-728825,"deterministic browser-local embodied-dialogue-animation/merge-control/snapshot-exchange/delayed-reaction scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
